Item_Description
HAACHT,CHARLES QUINT (HAACHT)CHARLES QUINT,BEER,ALE,RED/RUBY,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
BOCKOR,OMEROMER,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,250ML,X24,
ANADOLU EFES,EFES (ANADOLU EFES)EFES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,,330ML,X6,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE EXTRA,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.1%,METAL,CAN,,250ML,X4,
ROMAN (BREWERY),ENAMEENAME,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,330ML,X4,
HEINEKEN,CINEYCINEY,BEER,PALE ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
KARLSBERG,BECKERS (KARLSBERG)BECKERS,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.9%,METAL,CAN,,330ML,X1,
VERHAEGHE,DUCHESSE DE BOURGOGNEDUCHESSE DE BOURGOGNE,BEER,OUD BRUIN,AMBER/COPPER,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
ANHEUSER BUSCH INBEV,DIEKIRCHDIEKIRCH,BEER,PILS/PILSENER/PILSNER,AMBER/COPPER,,,,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,330ML,X4,
TIMMERMANS,TIMMERMANSTIMMERMANS,BEER,KRIEK,RED/RUBY,,CHERRY,BLACK CHERRY,4%,GLASS,BOTTLE,,330ML,X1,
THE MUSKETEERS,TROUBADOUR (THE MUSKETEERS)TROUBADOUR OBSCURA,BEER,ALE,BLACK/DARK,,,,8.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X6,
HET ANKER,TROUBLETTETROUBLETTE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,,750ML,X1,
VELTINS,VELTINSVELTINS,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,METAL,CAN,,500ML,X1,
BIERBROUWERIJ VERMEERSEN,BRUGSE ZOTBRUGSE ZOT,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
PALM,RODENBACHRODENBACH,BEER,OUD BRUIN,AMBER/COPPER,,,,5.2%,METAL,CAN,,330ML,X24,
BOON,BOON (BOON)BOON,BEER,GUEUZE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,+GLASSES
INTERMARCHE,ST. FIRMINUSST. FIRMINUS,BEER,,BLONDE/GOLD,,,,6.9%,GLASS,BOTTLE,,330ML,X1,
ICOBES,BIERE DU BOUCANIERBIERE DU BOUCANIER,BEER,ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,330ML,X1,
ANHEUSER BUSCH INBEV,PIEDBOEUFPIEDBOEUF,BEER LOW/NO ALCOHOL,ALE,BLACK/DARK,,,,1.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
TROCH WAMBEEK,CHAPEAU (TROCH WAMBEEK)CHAPEAU,BEER,LAMBIC/LAMBIEK,BLONDE/GOLD,,STRAWBERRY,STRAWBERRY,3%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE EXTRA,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
BRASSERIE LEFEBVRE,BLANCHE DE BRUXELLESBLANCHE DE BRUXELLES,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
INTERMARCHE,ST. FIRMINUSST. FIRMINUS,BEER,,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
CORSENDONK,CORSENDONKCORSENDONK,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,7.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HUYGHE (BREWERY),DELIRIUMDELIRIUM,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
DU BOCQ,ST. BENOIT (DU BOCQ)ST. BENOIT,BEER,ALE,BLONDE/GOLD,,,,6.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,INC 1 FREE
HET ANKER,GOUDEN CAROLUSGOUDEN CAROLUS,BEER,ALE,RED/RUBY,,,,8.5%,GLASS,BOTTLE,,330ML,X1,
ST. BERNARDUS,ST. BERNARDUSST. BERNARDUS,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CASTELAIN,CH'TI (CASTELAIN)CH'TI,BEER,BIERE DE GARDE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,,650ML,X1,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER,WHEAT BEER,BLONDE/GOLD,,,,5.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
BRASSERIE LEFEBVRE,BELGIAN KRIEKBELGIAN KRIEK,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CORSENDONK,CORSENDONKCORSENDONK,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HEINEKEN,JOHN SMITHS (HEINEKEN)JOHN SMITHS,BEER,ALE,BLONDE/GOLD,,,,3.6%,METAL,CAN,,440ML,X4,
SILENRIEUX,SARA (SILENRIEUX)SARA,BEER,,,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,RED/RUBY,,GUARANA & LIQUOR,TEQUILA & GUARANA & CACHACA,5.9%,METAL,CAN,,500ML,X1,
DUVEL MOORTGAT,VEDETTVEDETT,BEER,LAGER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
CORSENDONK,CORSENDONKCORSENDONK,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,,1500ML,X1,
ST. FEUILLIEN,GRISETTEGRISETTE,BEER,WHEAT BEER,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
ALDI,BUVALBUVAL,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,METAL,CAN,,330ML,X1,
BRASSERIE NATIONALE,BOFFERDINGBOFFERDING,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,,330ML,X6,INC 1 FREE
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,+1 GRIMBERGEN
UNICER,SUPER BOCKSUPER BOCK,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X1,
BRASSERIE DES LEGENDES,QUINTINEQUINTINE,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
BRASSERIE LEFEBVRE,LE PAVE DE L'OURSLE PAVE DE L'OURS,BEER,ALE,BLONDE/GOLD,,HONEY,HONEY,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
AHOLD DELHAIZE,365 (AHOLD DELHAIZE)365,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,330ML,X18,
HAACHT,MYSTIC (HAACHT)MYSTIC,BEER,BIERE BLANCHE/WITBIER,RED/RUBY,,CRANBERRY,CRANBERRY,3.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
BAVIK,PETRUS (BAVIK)PETRUS,BEER,OUD BRUIN,AMBER/COPPER,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER LOW/NO ALCOHOL,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,0.5%,METAL,CAN,,330ML,X6,
BITBURGER,BITBURGERBITBURGER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,,330ML,X6,
BRASSERIE DUPONT,BIOLEGEREBIOLEGERE,BEER,ALE,BLONDE/GOLD,,,,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,SAISON,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
BROUWERIJ WOLF,WOLF (BROUWERIJ WOLF)WOLF,BEER,ALE,BLACK/DARK,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HEINEKEN,CRISTAL ALKENCRISTAL ALKEN,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,METAL,CAN,,500ML,X6,
ANHEUSER BUSCH INBEV,VIEUX TEMPSVIEUX TEMPS,BEER,ALE,AMBER/COPPER,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
SILENRIEUX,NOEL DE SILENRIEUXNOEL DE SILENRIEUX,BEER,,,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ROMAN (BREWERY),SLOEBERSLOEBER,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
CARREFOUR,UNBRANDED (CARREFOUR)UNBRANDED,BEER,LAGER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,330ML,X6,
DU BOCQ,BLANCHE DE NAMURBLANCHE DE NAMUR,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
ORVAL,ORVALORVAL,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BRUNEHAUT,BRUNEHAUTBRUNEHAUT,BEER,ALE,BLONDE/GOLD,WITH GLUTEN FREE CLAIM,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DUBUISSON,BUSH (DUBUISSON)BUSH,BEER,TRIPEL/TRIPLE,AMBER/COPPER,,,,12%,METAL,CAN,,330ML,X6,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,GUEUZE,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HAACHT,KAISER (HAACHT)KAISER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
DUVEL MOORTGAT,LA CHOUFFECHOUFFE,BEER,BOCK,BLACK/DARK,,,,6.66%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BOON,BOON (BOON)BOON,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X6,
DUVEL MOORTGAT,DUVELDUVEL,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,3000ML,X1,
DE LANDTSHEER,MALHEURMALHEUR,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
DU BOCQ,ST. BENOIT (DU BOCQ)ST. BENOIT,BEER,DOUBLE/DUBBEL,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,,330ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,11%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X8,INC 1 FREE
BAVIK,KWAREMONTKWAREMONT,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ALSABIERES,LA ST. PIERRELA ST. PIERRE,BEER,LAGER,BLONDE/GOLD,,CHERRY,CHERRY,5.5%,GLASS,BOTTLE,,500ML,X1,
SCHNITZER BRÌãU,SCHNITZER BRÌãUSCHNITZER BRÌãU,BEER BASED PRE MIX,LAGER SHANDY,WITH GLUTEN FREE CLAIM,LEMON,LEMON,2.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HET ANKER,TROUBLETTETROUBLETTE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,,330ML,X1,
ABBAYE DES ROCS,ABBAYE DES ROCSABBAYE DES ROCS,BEER,PALE ALE,AMBER/COPPER,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
AHOLD DELHAIZE,DELHAIZEDELHAIZE FLORIVAL,BEER,DOUBLE/DUBBEL,AMBER/COPPER,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+2 FREE
HUYGHE (BREWERY),ARTEVELDEARTEVELDE,BEER,LAGER,BLONDE/GOLD,,,,7.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HAACHT,TONGERLOTONGERLO,BEER,ALE,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HUYGHE (BREWERY),FLORIS (HUYGHE (BREWERY))FLORIS,BEER,LAGER,AMBER/COPPER,,PASSION FRUIT,PASSION FRUIT,3.6%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE LEFEBVRE,HOPUSHOPUS,BEER,ALE,BLONDE/GOLD,,,,8.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X2,+GLASS
HEINEKEN,ZULTEZULTE,BEER,OUD BRUIN,AMBER/COPPER,,,,4.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
BIERES DE CHIMAY,CHIMAYCHIMAY,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,470ML,X3,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER,WHEAT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,3%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
SILLY,DOUBLE ENGHIENDOUBLE ENGHIEN,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
OUD BEERSEL BROUWERIJ,OUD BEERSELOUD BEERSEL,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,6.5%,GLASS,BOTTLE,,375ML,X1,
BRASSERIE LEFEBVRE,BARBARBARBAR,BEER,ALE,BLONDE/GOLD,,HONEY,HONEY,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X2,
VAN STEENBERGE,LEUTELEUTE,BEER,BOCK,BLACK/DARK,,,,7.5%,GLASS,BOTTLE,,330ML,X1,
VAN EECKE,HET KAPITTELHET KAPITTEL,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X6,
DU BOCQ,BLANCHE DE NAMURBLANCHE DE NAMUR,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,,250ML,X1,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER FORCE,BEER LOW/NO ALCOHOL,PILS/PILSENER/PILSNER,BLONDE/GOLD,,LIME,FRESH LIME,0%,METAL,CAN,,330ML,X1,
ALDI,KARLSQUELLKARLSQUELL,BEER,ALE,BLONDE/GOLD,,,,3.3%,METAL,CAN,,330ML,X1,
DE RANKE,NOIR DE DOTTIGNIESNOIR DE DOTTIGNIES,BEER,ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
BROUWERIJ WOLF,WOLF (BROUWERIJ WOLF)WOLF,BEER,ALE,AMBER/COPPER,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,STELLA ARTOISSTELLA ARTOIS,BEER,LAGER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X21,INC 3 FREE
ANHEUSER BUSCH INBEV,SCOTCH C.T.S.SCOTCH C.T.S.,BEER,ALE,BLACK/DARK,,,,7.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
PALM,RODENBACHRODENBACH,BEER,OUD BRUIN,AMBER/COPPER,,CHERRY & CRANBERRY & RASPBERRY,CHERRY & CRANBERRY & RASPBERRY,7%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
ANHEUSER BUSCH INBEV,PIEDBOEUFPIEDBOEUF,BEER LOW/NO ALCOHOL,ALE,BLACK/DARK,,,,1.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
HAACHT,KAISER (HAACHT)KAISER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
BRASSERIE DUPONT,BONS VOEUXBONS VOEUX,BEER,SAISON,BLONDE/GOLD,,,,9.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X1,
ANHEUSER BUSCH INBEV,JULIUS (ANHEUSER BUSCH INBEV)JULIUS,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+GLASSES
BOSTON BEER COMPANY,SAMUEL ADAMSSAMUEL ADAMS,BEER,LAGER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,,330ML,X1,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X6,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,SPICY TEQUILA & GOLD TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X3,
ABBAYE ST. REMY,TRAPPISTES ROCHEFORTTRAPPISTES ROCHEFORT,BEER,ALE,BLACK/DARK,,,,9.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASS
DU BOCQ,UNBRANDED (DU BOCQ)UNBRANDED,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X9,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X7,+1 FREE
SILLY,HALVE METER BELGISCHE BIERENHALVE METER BELGISCHE BIEREN,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,,330ML,X8,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,+GLASS
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X21,+3 FREE
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,SPICY TEQUILA & GOLD TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X1,
BIERES DE CHIMAY,CHIMAYCHIMAY,BEER,ALE,BLACK/DARK,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
BROEDER JACOB,BROEDER JACOBJACOB,BEER,ALE,BLACK/DARK,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
LIDL,FINK BRAUFINK BRAU,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.9%,METAL,CAN,,330ML,X6,
BIERBROUWERIJ VERMEERSEN,STRAFFE HENDRIKSTRAFFE HENDRIK,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,750ML,X1,
BROEDER JACOB,BROEDER JACOBJACOB,BEER,ALE,BLACK/DARK,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HUYGHE (BREWERY),LA GUILLOTINELA GUILLOTINE,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASS
BIERBROUWERIJ VERMEERSEN,STRAFFE HENDRIKSTRAFFE HENDRIK HERITAGE,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,11%,GLASS,BOTTLE,,750ML,X1,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
MICROBRASSERIE DE LA PRINCIPAUTE,CURTIUSCURTIUS,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,,375ML,X2,+GLASS
ABDIJ WESTMALLE,WESTMALLEWESTMALLE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
DUVEL MOORTGAT,VEDETTVEDETT,BEER,LAGER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X6,
TSINGTAO,TSINGTAO (TSINGTAO)TSINGTAO,BEER,LAGER,BLONDE/GOLD,,,,4.7%,GLASS,BOTTLE,,330ML,X1,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,6%,GLASS,BOTTLE,,330ML,X1,
BROUWERIJ WOLF,WOLF (BROUWERIJ WOLF)WOLF,BEER,ALE,BLONDE/GOLD,,,,7.4%,GLASS,BOTTLE,,330ML,X4,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN VERBODEN VRUCHT,BEER,ALE,RED/RUBY,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
METRO,FELSGOLD (METRO)FELSGOLD,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,500ML,X24,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,2EUR OFF
CARLSBERG,CARLSBERGCARLSBERG ELEPHANT,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,7.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
BRUNEHAUT,BRUNEHAUTBRUNEHAUT,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,WITH GLUTEN FREE CLAIM,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
VAN STEENBERGE,GENTSEGENTSE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE DESEVEAUX,SARAZEN (BRASSERIE DESEVEAUX)SARAZEN,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
LA BOTTERESSE DE SUR LES BOIS,LA BOTTERESSELA BOTTERESSE,BEER,ALE,AMBER/COPPER,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ST. BERNARDUS,ST. BERNARDUSST. BERNARDUS,BEER,QUADRUPEL/QUADRUPLE,BLACK/DARK,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,1500ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,+BEER
